"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","aggregation","artifacts","backbone","batch_size","concat_output","data_split","dataset","detector_width","emb_dim","emb_hidden","emb_knn","factor","gpus","grav_weight","hard_cuts/pt","hparams/activation","hparams/artifacts","hparams/backbone","hparams/batch_size","hparams/data_split","hparams/dataset","hparams/detector_width","hparams/emb_dim","hparams/emb_hidden","hparams/factor","hparams/gpus","hparams/hard_cuts/pt","hparams/influencer_influencer_weight","hparams/influencer_margin","hparams/input_dir","hparams/knn","hparams/lr","hparams/margin","hparams/max_epochs","hparams/max_r","hparams/min_r","hparams/model","hparams/nb_layer","hparams/nb_transformer_layers","hparams/nhits","hparams/nodes","hparams/num_heads","hparams/num_layer","hparams/num_tracks","hparams/patience","hparams/points_per_batch","hparams/project","hparams/ptcut","hparams/radius","hparams/randomisation","hparams/regime","hparams/spatial_channels","hparams/track_dis_width","hparams/user_influencer_neg_ratio","hparams/user_influencer_weight","hparams/user_user_pos_ratio","hparams/user_user_weight","hparams/warmup","influencer_influencer_weight","influencer_margin","input_dir","knn","lr","margin","max_epochs","max_knn","max_r","min_r","model","nb_layer","nb_transformer_layers","nhits","nodes","norm_embedding","norm_hidden","num_heads","num_layer","num_tracks","patience","points_per_batch","project","ptcut","r_train","radius","randomisation","regime","self_loop","spatial_channels","steps","track_dis_width","user_influencer_neg_ratio","user_influencer_weight","user_user_pos_ratio","user_user_weight","warmup","cluster_eff","cluster_pur","epoch","grav_facts/fact_0","grav_facts/fact_1","grav_facts/fact_2","grav_facts/fact_3","grav_facts/fact_4","influencer_influencer_loss","nbhood_sizes/nb_size_0","nbhood_sizes/nb_size_1","nbhood_sizes/nb_size_2","nbhood_sizes/nb_size_3","nbhood_sizes/nb_size_4","represent_dup","represent_eff","represent_pur","stats/training_max_memory","stats/training_time","stats/validation_max_memory","stats/validation_time","tracking_dup","tracking_eff","tracking_fake_rate","train_influencer_influencer_loss","train_loss","train_loss_epoch","train_loss_step","train_user_influencer_loss","train_user_user_loss","trainer/global_step","user_influencer_loss","user_user_loss","val_loss.min"
"pretty-forest-129","finished","-","murnanedaniel","","2023-05-07T11:38:51.000Z","883","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","Influencer","4","","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","[0.3,0.1,0.1]","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","","Influencer","4","","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","[0.3,0.1,0.1]","1","0","10","0.1430666446685791","0.924210488796234","299","","","","","","3.5564684867858887","","","","","","0","0","0","0.07667684555053711","0.10456538200378418","0.03600311279296875","0.005232334136962891","0","0","1","3.231815814971924","3.640023231506348","","","0.40820738673210144","0","2399","0.40981540083885193","0","1.4970974922180176"
"stilted-snow-128","finished","-","murnanedaniel","","2023-05-07T11:38:47.000Z","871","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","Influencer","4","","","1","4","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.2","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","","Influencer","4","","","1","","","4","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.2","1","0","10","0.7050806879997253","0.9929078221321106","299","","","","","","1.7004936933517456","","","","","","0.009999999776482582","0.15310585498809814","1","0.08113718032836914","0.10373687744140624","0.036586761474609375","0.005454778671264648","0.0625","0.15306122601032257","0.238095223903656","1.6435636281967163","2.202800989151001","","","0.5592374205589294","0","2399","0.5551647543907166","0","1.3207815885543823"
"vibrant-frost-126","finished","-","murnanedaniel","","2023-05-07T11:38:43.000Z","879","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","Influencer","4","","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.1","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","","Influencer","4","","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.1","1","0","10","0.45587509870529175","0.9171027541160583","299","","","","","","1.8472844362258911","","","","","","0.009999999776482582","0.011925042606890202","1","0.07579421997070312","0.11629581451416016","0.03646993637084961","0.0054225921630859375","0","0","1","1.9031158685684204","2.2198846340179443","","","0.31676873564720154","0","2399","0.31537050008773804","0","1.231481432914734"
"electric-surf-127","finished","-","murnanedaniel","","2023-05-07T11:38:43.000Z","834","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","300","","","Influencer","4","","","1","4","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.1","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","300","","","","Influencer","4","","","1","","","4","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.1","1","0","10","0.7952730655670166","0.8875750303268433","299","","","","","","0.9705392122268676","","","","","","2.4200000762939453","0.608855128288269","0.9524590373039246","0.08692264556884766","0.10304570198059082","0.0355229377746582","0.005815744400024414","0.6829268292682927","0.6499999761581421","0.3027210831642151","0.9742849469184875","1.1451371908187866","","","0.1708522588014603","0","2399","0.1784262657165527","0","1.0859564542770386"
"proud-fog-123","finished","-","murnanedaniel","","2023-05-07T11:38:37.000Z","893","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","1","300","","","Influencer","4","","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.2","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","1","300","","","","Influencer","4","","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.2","1","0","10","0.9807443022727966","0.6437779068946838","299","","","","","","2.4340384006500244","","","","","","3.819999694824219","0.6531079411506653","0.9935708045959472","0.0848546028137207","0.10670661926269533","0.0364837646484375","0.0053598880767822266","0.8032258064516129","0.6421052813529968","0.23456791043281555","1.6032609939575195","1.8568761348724363","","","0.2536151111125946","0","2399","0.25754064321517944","0","2.6361823081970215"
"glorious-pond-121","finished","-","murnanedaniel","","2023-05-07T11:38:37.000Z","842","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","Influencer","4","","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","[0.1,0.3]","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","","Influencer","4","","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","[0.1,0.3]","1","0","10","0.6627153754234314","0.8672181963920593","299","","","","","","1.7432936429977417","","","","","","0","0","0","0.07708168029785156","0.1043710708618164","0.03600311279296875","0.005193233489990234","0","0","1","1.6784225702285769","2.531367778778076","","","0.8529452681541443","0","2399","0.8485001921653748","0","1.2219653129577637"
"winter-waterfall-122","finished","-","murnanedaniel","","2023-05-07T11:38:37.000Z","845","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","300","","","Influencer","4","","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.2","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","300","","","","Influencer","4","","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.2","1","0","10","0.869407057762146","0.976211667060852","299","","","","","","1.0257350206375122","","","","","","4.110000133514404","0.7671023607254028","0.991661250591278","0.08347654342651367","0.10486960411071776","0.03638792037963867","0.0054514408111572266","0.7846534653465347","0.8969072103500366","0.1618257313966751","0.9875894784927368","1.271855354309082","","","0.28426581621170044","0","2399","0.29311829805374146","0","1.233694314956665"
"winter-sunset-125","finished","-","murnanedaniel","","2023-05-07T11:38:37.000Z","862","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","Influencer","4","","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.05","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","","Influencer","4","","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.05","1","0","10","0.23749715089797976","0.8372899293899536","299","","","","","","1.9612059593200684","","","","","","0","0.002690583001822233","1","0.07493782043457031","0.10425043106079102","0.03609132766723633","0.005370616912841797","0","0","1","1.9791454076766968","2.1530895233154297","","","0.1739440560340881","0","2399","0.1743134707212448","0","1.1103553771972656"
"treasured-dawn-124","finished","-","murnanedaniel","","2023-05-07T11:38:37.000Z","862","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","Influencer","4","","","1","4","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.3","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","","Influencer","4","","","1","","","4","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.3","1","0","10","0.4857187867164612","0.7463829517364502","299","","","","","","3.1027941703796387","","","","","","0","0","0","0.08324289321899414","0.10985040664672852","0.03556680679321289","0.0050716400146484375","0","0","1","2.993736505508423","4.003696918487549","","","1.0099602937698364","0","2399","1.0126174688339231","0","1.625834345817566"
"easy-serenity-120","finished","-","murnanedaniel","","2023-05-07T11:38:28.000Z","885","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","Influencer","4","","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.1","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","","Influencer","4","","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.1","1","0","10","0.6122695803642273","0.30741220712661743","299","","","","","","3.836705923080444","","","","","","1.1299999952316284","0.15527699887752533","0.31093117594718933","0.08114814758300781","0.10613656044006348","0.03622150421142578","0.005398273468017578","0.6","0.020202020183205605","0.94047611951828","3.342724323272705","3.640014171600342","","","0.29728975892066956","0","2399","0.27908846735954285","0","1.380603909492493"
"golden-darkness-119","finished","-","murnanedaniel","","2023-05-07T11:38:28.000Z","887","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","Influencer","4","","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","[0.1,0.3]","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","","Influencer","4","","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","[0.1,0.3]","1","0","10","0.1842045783996582","0.49746090173721313","299","","","","","","2.6800496578216553","","","","","","0","0","0","0.07758760452270508","0.10749506950378418","0.0367279052734375","0.005298614501953125","0","0","1","2.65620493888855","3.870346546173096","","","1.214141607284546","0","2399","1.2742869853973389","0","1.453289270401001"
"true-feather-118","finished","-","murnanedaniel","","2023-05-07T11:38:25.000Z","887","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","Influencer","4","","","1","4","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","[0.3,0.1,0.1]","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","","Influencer","4","","","1","","","4","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","[0.3,0.1,0.1]","1","0","10","0.5440547466278076","0.9812291264533995","299","","","","","","3.989323377609253","","","","","","0","0","0","0.08110666275024414","0.1052687168121338","0.03675556182861328","0.005138397216796875","0","0","1","2.926546573638916","3.255334854125977","","","0.3287883698940277","0","2399","0.3271563947200775","0","1.605824589729309"
"brisk-planet-117","finished","-","murnanedaniel","","2023-05-07T11:38:23.000Z","884","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","1","300","","","Influencer","4","","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.1","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","1","300","","","","Influencer","4","","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.1","1","0","10","0.9691578149795532","0.526587188243866","299","","","","","","2.4699041843414307","","","","","","2.880000114440918","0.5579726099967957","0.9253246188163756","0.08728694915771484","0.10443425178527832","0.03595256805419922","0.005472421646118164","0.7575757575757576","0.4897959232330322","0.3333333432674408","1.5958603620529177","1.7231847047805786","","","0.12732434272766113","0","2399","0.12912265956401825","0","2.5692031383514404"
